domain,num_aaaa_fail,rate_all,num_aaaa_all,num_aaaa_success,rate_aaaa_fail
mq.hp-dataservices.com,2,0.00%,2,0,100.00%
d3-pr-cu-tm-secapi.trafficmanager.net,2,0.00%,2,0,100.00%
d3-pr-cu-app-sapicore.azurewebsites.net,2,0.00%,2,0,100.00%
p9-be-pack-sign.pglstatp-toutiao.com.bsgslb.com,2,0.00%,3,1,66.67%
mirror.premi.st,2,0.00%,2,0,100.00%
3392567.luxuryrealestate.com,2,0.00%,2,0,100.00%
img.kanzhun.com,2,0.00%,4,2,50.00%
h5.ds.163.com,2,0.00%,2,0,100.00%
winegui.melroy.org,2,0.00%,2,0,100.00%
melroyserver.duckdns.org,2,0.00%,2,0,100.00%
img.lapin365.com,2,0.00%,2,0,100.00%
static.hybris.com,2,0.00%,2,0,100.00%
blob.bnz10prdstr19a.store.core.windows.net,2,0.00%,2,0,100.00%
ts3.cn.mm.bing.net.lxcvc.com,2,0.00%,2,0,100.00%
chi01pcor002-com.be.1drv.com,2,0.00%,2,0,100.00%
app2.myzaker.com,2,0.00%,2,0,100.00%
app2.myzaker.com.w.cdngslb.com,2,0.00%,2,0,100.00%
app.myzaker.com,2,0.00%,2,0,100.00%
zkres.myzaker.com,2,0.00%,2,0,100.00%
zkres3.myzaker.com,2,0.00%,2,0,100.00%
zkres.myzaker.com.w.kunlunhuf.com,2,0.00%,2,0,100.00%
ae.bdstatic.com,2,0.00%,2,0,100.00%
ae.bdstatic.com.a.jomodns.com,2,0.00%,2,0,100.00%
zkres1.myzaker.com,2,0.00%,2,0,100.00%
ggs.myzaker.com,2,0.00%,2,0,100.00%
img.linux.net.cn,2,0.00%,2,0,100.00%
sync.dmp.otm-r.com,2,0.00%,2,0,100.00%
n-push-ws.tplinkcloud.com.cn,2,0.00%,2,0,100.00%
n-wap-ipc.tplinkcloud.com.cn,2,0.00%,2,0,100.00%
n-da.tplinkcloud.com.cn,2,0.00%,2,0,100.00%
minipkg.dingtalk.com,2,0.00%,4,2,50.00%
relay-ed2d2b06.net.anydesk.com,2,0.00%,2,0,100.00%
relay-4ab6679f.net.anydesk.com.cn,2,0.00%,2,0,100.00%
img2020.cnblogs.com,2,0.00%,2,0,100.00%
prod-addinsstoreapi.omexexternallfb.office.net.akadns.net,2,0.00%,2,0,100.00%
alldomain.c2r.ts.cdn.office.net.a.bdydns.com,2,0.00%,2,0,100.00%
opencdnmsdl5.jomodns.com,2,0.00%,2,0,100.00%
el2.ssgnode.ga,2,0.00%,2,0,100.00%
teleprogramma.pro,2,0.00%,2,0,100.00%
optout.businesswire.com,2,0.00%,2,0,100.00%
www.businesswire.com,2,0.00%,2,0,100.00%
mms.businesswire.com,2,0.00%,2,0,100.00%
as.sogou.com,2,0.00%,2,0,100.00%
corp.sogou.com,2,0.00%,2,0,100.00%
fankui.help.sogou.com,2,0.00%,2,0,100.00%
gouwu.sogou.com,2,0.00%,2,0,100.00%
hanyu.sogou.com,2,0.00%,2,0,100.00%
v.sogou.com,2,0.00%,2,0,100.00%
wenwen.sogou.com,2,0.00%,2,0,100.00%
zhihu.sogou.com,2,0.00%,2,0,100.00%
www.xiami.com,2,0.00%,2,0,100.00%
www.jumei.com,2,0.00%,2,0,100.00%
whois-upload-srv.zhhainiao.com,2,0.00%,2,0,100.00%
www.chndoi.org,2,0.00%,2,0,100.00%
c61.cnki.net,2,0.00%,2,0,100.00%
api-edge.apps-lb.itunes-apple.com.akadns.net,2,0.00%,3,1,66.67%
api-apps-lb.itunes-apple.com.akadns.net,2,0.00%,3,1,66.67%
silverbullet-external-ats.itunes-apple.com.akadns.net,2,0.00%,2,0,100.00%
api-apps-lb-cn.itunes-apple.com.akadns.net,2,0.00%,3,1,66.67%
sdkclick.uve.weibo.com,2,0.00%,2,0,100.00%
t2.a.market.xiaomi.com,2,0.00%,2,0,100.00%
t.a.market.c.mgslb.com,2,0.00%,2,0,100.00%
r4---sn-ni5een7z.gvt1.com,2,0.00%,2,0,100.00%
push-ws.mercuryclouds.com.cn,2,0.00%,2,0,100.00%
svc-ipc-ali.mercuryclouds.com.cn,2,0.00%,2,0,100.00%
txc-transmit-ipc-nj-01.mercuryclouds.com.cn,2,0.00%,2,0,100.00%
sync.ipredictive.com,2,0.00%,2,0,100.00%
vdn3.vzuu.com.cdn.dnsv1.com,2,0.00%,4,2,50.00%
chat.avatar.ext.hp.com,2,0.00%,2,0,100.00%
webapi.account.mihoyo.com,2,0.00%,2,0,100.00%
sg09.graniterapids.com,2,0.00%,2,0,100.00%
3.tlu.dl.delivery.mp.microsoft.com.c.footprint.net,2,0.00%,4,2,50.00%
devcenterapi.azure-api.net,2,0.00%,2,0,100.00%
member-log.aligames.com,2,0.00%,2,0,100.00%
member-biz.aligames.com,2,0.00%,2,0,100.00%
mtop.jiaoyimao.com,2,0.00%,2,0,100.00%
et2-na61-na62.wagbridge.alibaba.tanx.com,2,0.00%,2,0,100.00%
static-cdn.jiaoyimao.com,2,0.00%,2,0,100.00%
im-dispatcher.aligames.com,2,0.00%,2,0,100.00%
usdpdown.game.uodoo.com,2,0.00%,2,0,100.00%
a.jiaoyimao.com,2,0.00%,2,0,100.00%
upos-sz-static.bilivideo.com.cdn.dnsv1.com,2,0.00%,4,2,50.00%
avu8qy84.sched.dma-dk.tdnsdl1.cn,2,0.00%,4,2,50.00%
ucc-config.aligames.com,2,0.00%,2,0,100.00%
gs21wx.im.aliyuncs.com,2,0.00%,2,0,100.00%
static.jiaoyimao.com,2,0.00%,2,0,100.00%
m.jiaoyimao.com,2,0.00%,2,0,100.00%
im-biz-cs.aligames.com,2,0.00%,2,0,100.00%
cdn.aligames.com,2,0.00%,2,0,100.00%
smarthome-drcn.dbankcdn.com.cdn.dnsv1.com,2,0.00%,2,0,100.00%
zb-center-accscdn.m.taobao.com,2,0.00%,2,0,100.00%
zb-center-accscdn.m.taobao.com.gds.alibabadns.com,2,0.00%,2,0,100.00%
oauth-login.platform.hicloud.com,2,0.00%,2,0,100.00%
dmvideo.gslb.sinaedge.com,2,0.00%,3,1,66.67%
rc10-fc09.oray.com,2,0.00%,2,0,100.00%
gtm-cn-6ja1oiz5802.mafengwo.cn,2,0.00%,2,0,100.00%
baobao.sohu.com.dsa.dnsv1.com,2,0.00%,2,0,100.00%
v4-4.hiaoxui.work,2,0.00%,2,0,100.00%
v3-fq-tts.fqnovelvod.com,2,0.00%,4,2,50.00%
v4-35.hiaoxui.work,2,0.00%,2,0,100.00%
ldc-fast.mbgcdn.lenovo.com.cn,2,0.00%,2,0,100.00%
ldc-fast.lenovo.com.cn.trpcdn.net,2,0.00%,2,0,100.00%
msg-csw-lenovo.com,2,0.00%,2,0,100.00%
cdn.max-c.com,2,0.00%,2,0,100.00%
default.cn.zb.wagbridge.umeng.alibabacorp.com.gds.alibabadns.com,2,0.00%,2,0,100.00%
docs2.gtimg.com.sched.legopic2-dk.tdnsv6.com,2,0.00%,4,2,50.00%
mxb-00165c01.gslb.pphosted.com,2,0.00%,2,0,100.00%
mxa-00165c01.gslb.pphosted.com,2,0.00%,2,0,100.00%
onedriveclucproddm20019.blob.core.windows.net,2,0.00%,2,0,100.00%
vod-settings.volcvod.com,2,0.00%,2,0,100.00%
ip3720517250.funshion.com,2,0.00%,2,0,100.00%
ip2091113743.funshion.com,2,0.00%,2,0,100.00%
ip2091113744.funshion.com,2,0.00%,2,0,100.00%
ip2072148259.funshion.com,2,0.00%,2,0,100.00%
waws-prod-bay-2e554e5e.cloudapp.net,2,0.00%,2,0,100.00%
deploy.mopinion.com,2,0.00%,2,0,100.00%
www.shixingceping.com,2,0.00%,2,0,100.00%
36d64ce2.sched.skalego.tdnsstic1.cn,2,0.00%,2,0,100.00%
a.tiles.mapbox.com,2,0.00%,2,0,100.00%
dldir2.qq.com.legodlied1.sched.dcloudstc.com,2,0.00%,2,0,100.00%
mailn6sh.message.cmbchina.com,2,0.00%,2,0,100.00%
mailn4sk.message.cmbchina.com,2,0.00%,2,0,100.00%
mailn1sh.message.cmbchina.com,2,0.00%,2,0,100.00%
api.zhihu.com.dsa.dnsv1.com,2,0.00%,10,8,20.00%
mail3.message.cmbchina.com,2,0.00%,2,0,100.00%
ns1-03.azure-dns.com,2,0.00%,8,6,25.00%
oimageb7.ydstatic.com,2,0.00%,2,0,100.00%
www.weather.com.cn,2,0.00%,2,0,100.00%
www.atguigu.com,2,0.00%,2,0,100.00%
tb.53kf.com,2,0.00%,2,0,100.00%
www.gulixueyuan.com,2,0.00%,2,0,100.00%
www.itdachang.com,2,0.00%,2,0,100.00%
www.mobiletrain.org,2,0.00%,2,0,100.00%
www13.53kf.com,2,0.00%,2,0,100.00%
accwww13.53kf.com,2,0.00%,2,0,100.00%
cpro.baidu.com,2,0.00%,2,0,100.00%
filesys.53kf.com,2,0.00%,2,0,100.00%
oss.zhixi.com,2,0.00%,2,0,100.00%
img.y.qq.com,2,0.00%,2,0,100.00%
hunantv.m.cn.miaozhen.com,2,0.00%,2,0,100.00%
client.map.baidu.com,2,0.00%,6,4,33.33%
mobile.yangkeduo.com,2,0.00%,2,0,100.00%
promotion.pddpic.com,2,0.00%,2,0,100.00%
tne.pinduoduo.com,2,0.00%,2,0,100.00%
video3.pddpic.com,2,0.00%,5,3,40.00%
titan-ws.pinduoduo.com,2,0.00%,2,0,100.00%
img-1.pddpic.com,2,0.00%,2,0,100.00%
cmtw.pinduoduo.com,2,0.00%,2,0,100.00%
avatar2.pddpic.com,2,0.00%,2,0,100.00%
sign.utcsoft.com,2,0.00%,2,0,100.00%
jgwdb2.gaox.ml,2,0.00%,2,0,100.00%
citicbank.ceping.com,2,0.00%,2,0,100.00%
catchoice.ceping.com,2,0.00%,2,0,100.00%
bl.nbmswl.com,2,0.00%,2,0,100.00%
zhifoukeji.datasink.sensorsdata.cn,2,0.00%,2,0,100.00%
upd2.sangfor.com.cn.localdomain,2,0.00%,2,0,100.00%
mail.triinnboc.com,2,0.00%,2,0,100.00%
u.jia.mn,2,0.00%,2,0,100.00%
license.unity.cn,2,0.00%,2,0,100.00%
tiantang.mogencloud.com,2,0.00%,2,0,100.00%
picgalb.beisen.com,2,0.00%,2,0,100.00%
fgc0.market.xiaomi.com,2,0.00%,2,0,100.00%
cloudres-drcn.dbankcdn.cn,2,0.00%,2,0,100.00%
cloudres-drcn.dbankcdn.globalsign.c.cdnhwc1.cn,2,0.00%,2,0,100.00%
userk-drcn-cloud-dbankcloud-cn-drcn.appacc.dbankedge.cn,2,0.00%,2,0,100.00%
userk-drcn-cloud-dbankcloud-cn-drcn.edge.dbankedge.cn,2,0.00%,2,0,100.00%
pim-drcn-cloud-dbankcloud-cn-drcn.appacc.dbankedge.net,2,0.00%,2,0,100.00%
pim-drcn-cloud-dbankcloud-cn-drcn.edge.dbankedge.cn,2,0.00%,2,0,100.00%
subscribe.rss-node.com,2,0.00%,2,0,100.00%
ins-5fdz0eh7.ias.tencent-cloud.net,2,0.00%,2,0,100.00%
sq.bls.mdt.qq.com,2,0.00%,2,0,100.00%
cdn.xsj.qq.com,2,0.00%,2,0,100.00%
tsms-drcn.platform.dbankcloud.com,2,0.00%,2,0,100.00%
imlong-sa-p04-drcn.platform.dbankcloud.cn,2,0.00%,2,0,100.00%
sns-drcn.platform.dbankcloud.cn,2,0.00%,2,0,100.00%
mobile.cmbchina.com,2,0.00%,2,0,100.00%
cmp.zh.cmbchina.com,2,0.00%,2,0,100.00%
www.mayiwxw.com,2,0.00%,2,0,100.00%
ca-s2.fatvpn.ml,2,0.00%,2,0,100.00%
staging.v2.myteachlink.com,2,0.00%,2,0,100.00%
a2-65.akam.net,2,0.00%,2,0,100.00%
bg6.market.xiaomi.com,2,0.00%,2,0,100.00%
e8960.e2.akamaiedge.net,2,0.00%,2,0,100.00%
getip.wps.cn,2,0.00%,2,0,100.00%
xdzyfw.10jqka.com.cn,2,0.00%,2,0,100.00%
id.google.com.hk,2,0.00%,4,2,50.00%
e6858.dscx.akamaiedge.net,2,0.00%,7,5,28.57%
e2cs17.gcp.gvt2.com,2,0.00%,2,0,100.00%
h5.vedamobi.com,2,0.00%,2,0,100.00%
v.vaptcha.com,2,0.00%,2,0,100.00%
y.qq.com.sched.legopic1.tdnsv6.com,2,0.00%,2,0,100.00%
i-bn2b-cor003.api.p001.1drv.com,2,0.00%,2,0,100.00%
pdns124.ultradns.org,2,0.00%,5,3,40.00%
c1--cn-gotcha208.bilivideo.com,2,0.00%,5,3,40.00%
hk10.virtual-strike.com,2,0.00%,2,0,100.00%
wan.baidu.com,2,0.00%,2,0,100.00%
wvw.4366.com,2,0.00%,2,0,100.00%
p4psearch.1688.com,2,0.00%,2,0,100.00%
download.52pcfree.com,2,0.00%,2,0,100.00%
webdemo.myscript.com,2,0.00%,2,0,100.00%
webdemoapi.myscript.com,2,0.00%,2,0,100.00%
qrcode.mse.sogou.com,2,0.00%,2,0,100.00%
img.baidu.com,2,0.00%,2,0,100.00%
www.wiris.net,2,0.00%,2,0,100.00%
manifest.googlevideo.com,2,0.00%,4,2,50.00%
img-music.heytapimage.com,2,0.00%,2,0,100.00%
appconf-ocs.heytapdownload.com,2,0.00%,2,0,100.00%
www.stcn.com,2,0.00%,2,0,100.00%
epaper.stcn.com,2,0.00%,2,0,100.00%
data.stcn.com,2,0.00%,2,0,100.00%
kuaixun.stcn.com,2,0.00%,2,0,100.00%
zt.stcn.com,2,0.00%,2,0,100.00%
r3.sn-2x3elnez.gvt1.com,2,0.00%,2,0,100.00%
ec.walkme.com,2,0.00%,2,0,100.00%
assets.imedao.com,2,0.00%,2,0,100.00%
dsp.ads.umeng.com,2,0.00%,4,2,50.00%
amsfile.5i5j.com,2,0.00%,2,0,100.00%
hwxypic.5i5j.com,2,0.00%,2,0,100.00%
image.5i5j.com,2,0.00%,2,0,100.00%
xycitys.5i5j.com,2,0.00%,2,0,100.00%
news.duote.com,2,0.00%,2,0,100.00%
img1.runjiapp.com,2,0.00%,2,0,100.00%
img2.runjiapp.com,2,0.00%,2,0,100.00%
img4.runjiapp.com,2,0.00%,2,0,100.00%
img3.runjiapp.com,2,0.00%,2,0,100.00%
img5.runjiapp.com,2,0.00%,2,0,100.00%
oss.kazhifu.com,2,0.00%,2,0,100.00%
www.duote.com,2,0.00%,2,0,100.00%
url.pc120.com,2,0.00%,2,0,100.00%
www.tuidc.com,2,0.00%,2,0,100.00%
www.zx110.org,2,0.00%,2,0,100.00%
bd-js1.2345.com,2,0.00%,2,0,100.00%
realsense-hw-public.s3.amazonaws.com,2,0.00%,2,0,100.00%
CliENTLOgVODp2P.HaPLAt.Net,2,0.00%,2,0,100.00%
transIt1.WsLog.ChiNANEtCeNtEr.com,2,0.00%,2,0,100.00%
MAmbaP2pvoDh5.8686c.COm,2,0.00%,2,0,100.00%
e2cs03.gcp.gvt2.com,2,0.00%,2,0,100.00%
ns11.zonecybersite.com,2,0.00%,2,0,100.00%
ns76.cybersitezone.com,2,0.00%,2,0,100.00%
ns10.zonecybersite.com,2,0.00%,2,0,100.00%
ns77.cybersitezone.com,2,0.00%,2,0,100.00%
m.onegreen.net.cdn30.com,2,0.00%,2,0,100.00%
cdi-pe-app.letras.ulisboa.pt,2,0.00%,2,0,100.00%
contentful.ziroom.com,2,0.00%,2,0,100.00%
p25-sharedstreams.icloud.com.cn,2,0.00%,2,0,100.00%
img-blog.csdn.net.trpcdn.net,2,0.00%,2,0,100.00%
b2b-web-public.cdn.bcebos.com,2,0.00%,4,2,50.00%
js.live.net,2,0.00%,2,0,100.00%
2398.35go.net,2,0.00%,2,0,100.00%
v96.toutiaovod.com,2,0.00%,2,0,100.00%
v26.toutiaovod.com,2,0.00%,2,0,100.00%
office-fg-geo.trafficmanager.net,2,0.00%,2,0,100.00%
kingsoftspark.c2r.ts.cdn.office.net.download.ks-cdn.com,2,0.00%,2,0,100.00%
xbroker-z1-i6.ngxcld.com,2,0.00%,2,0,100.00%
status.plex.tv,2,0.00%,2,0,100.00%
www.cathaypacific.com,2,0.00%,2,0,100.00%
edge-142.hkhkg.icloud-content.com,2,0.00%,3,1,66.67%
idc-hq-ja.sinajs.cn,2,0.00%,2,0,100.00%
pub.idqqimg.com.sched.legopic2-dk.tdnsv6.com,2,0.00%,4,2,50.00%
stmp.fikuu.com,2,0.00%,2,0,100.00%
people-pa.clients6.google.com,2,0.00%,2,0,100.00%
p209-fmfmobile.icloud.com.cn,2,0.00%,2,0,100.00%
skypeecs-prod-eun-2.trafficmanager.net,2,0.00%,2,0,100.00%
www.itpub.net,2,0.00%,2,0,100.00%
57.push2.eastmoney.com,2,0.00%,3,1,66.67%
blob.bnz10prdstr22a.store.core.windows.net,2,0.00%,2,0,100.00%
phx02pcor002-com.be.1drv.com,2,0.00%,2,0,100.00%
onedriveclubprodbn20004.blob.core.windows.net,2,0.00%,2,0,100.00%
36d64ce2.sched.skalego.tdnsstic1.cn.cjt.vwnti.yrzhcloud.cn,2,0.00%,2,0,100.00%
bduserlog.eastmoney.com,2,0.00%,2,0,100.00%
guarantee.cdn.bcebos.com,2,0.00%,2,0,100.00%
guarantee.cdn.bcebos.com.a.bdydns.com,2,0.00%,2,0,100.00%
res4.vmallres.com,2,0.00%,2,0,100.00%
res4.vmallres.com.c.cdnhwc1.com,2,0.00%,2,0,100.00%
res9.vmallres.com,2,0.00%,2,0,100.00%
mixv4-35.194610.xyz,2,0.00%,2,0,100.00%
mixv4-16.194610.xyz,2,0.00%,2,0,100.00%
mixv4-5.194610.xyz,2,0.00%,2,0,100.00%
mixv4-4.194610.xyz,2,0.00%,2,0,100.00%
mixv4-11.194610.xyz,2,0.00%,2,0,100.00%
465fe81be1b5cc4f9a8c4f8553cfa7cd.dlied1.cdntips.net,2,0.00%,2,0,100.00%
sg.tdatamaster.com,2,0.00%,2,0,100.00%
qd.com.wulincdn.com,2,0.00%,2,0,100.00%
twct07.graniterapids.com,2,0.00%,2,0,100.00%
play.samsungcloud.com,2,0.00%,2,0,100.00%
rnstn-api.samsung.com.cn,2,0.00%,2,0,100.00%
r2.cn-auth2.samsungosp.com.cn,2,0.00%,2,0,100.00%
fp274c.wpc.46392.phicdn.net,2,0.00%,2,0,100.00%
ali-bj-pcdn-10.biliapi.net,2,0.00%,2,0,100.00%
mmbiz.mid.tdnsv6.com,2,0.00%,4,2,50.00%
res06.bignox.com,2,0.00%,2,0,100.00%
api.bignox.com,2,0.00%,2,0,100.00%
s22-sync.firefox.com.cn,2,0.00%,2,0,100.00%
tk.7086.in,2,0.00%,2,0,100.00%
opentrackr.org,2,0.00%,2,0,100.00%
page.douding.cn,2,0.00%,2,0,100.00%
tug.org,2,0.00%,2,0,100.00%
page2.douding.cn,2,0.00%,2,0,100.00%
passapi.izaodao.com,2,0.00%,2,0,100.00%
msgapi.izaodao.com,2,0.00%,2,0,100.00%
combizapi.izaodao.com,2,0.00%,2,0,100.00%
cdn.wwads.cn.cdn.dnsv1.com.cn,2,0.00%,2,0,100.00%
usc-2.config.skype.com,2,0.00%,2,0,100.00%
tracker.artixlinux.org,2,0.00%,2,0,100.00%
e2c50.gcp.gvt2.com,2,0.00%,2,0,100.00%
www.tug.org,2,0.00%,2,0,100.00%
imcpf.eastmoney.com,2,0.00%,2,0,100.00%
isecure.vivo.com.cn,2,0.00%,2,0,100.00%
rds.console.aliyun.com,2,0.00%,2,0,100.00%
survey.aliyun.com,2,0.00%,2,0,100.00%
xux-web-config.oss-accelerate.aliyuncs.com,2,0.00%,2,0,100.00%
market.console.aliyun.com,2,0.00%,2,0,100.00%
logo.aliyun.com,2,0.00%,2,0,100.00%
enterprise.aliyun.com,2,0.00%,2,0,100.00%
bi.aliyun.com,2,0.00%,2,0,100.00%
nativesupport.dcloud.net.cn,2,0.00%,2,0,100.00%
img.cdn.aliyun.dcloud.net.cn,2,0.00%,2,0,100.00%
download.overwolf.com,2,0.00%,2,0,100.00%
image0.lietou-static.com.wscdns.com,2,0.00%,2,0,100.00%
wap.tankung.com,2,0.00%,2,0,100.00%
static-res.mid.tdnsv6.com,2,0.00%,2,0,100.00%
static-res.qq.com.legodlied1.sched.dcloudstc.com,2,0.00%,2,0,100.00%
jvod.300hu.com.vod.galileo.jcloud-cdn.com,2,0.00%,4,2,50.00%
jvod.300hu.com.c.cdnhwc1.com,2,0.00%,4,2,50.00%
hcdnv.jd.ipv6.c.cdnhwc1.com,2,0.00%,4,2,50.00%
img10.360buyimg.com.s.galileo.jcloud-cdn.com,2,0.00%,4,2,50.00%
dmpstatic.cdn.bcebos.com.a.bdydns.com,2,0.00%,2,0,100.00%
baikebcs.bdimg.com.a.bdydns.com,2,0.00%,4,2,50.00%
ohtsvd8qehh09805es2efmpr5e6uhldkto01rh98rkln0un9qp1furn9.qc.x.bsgslb.cn,2,0.00%,2,0,100.00%
ip1880707494.funshion.com,2,0.00%,2,0,100.00%
ip462737477.funshion.com,2,0.00%,2,0,100.00%
ocsp.starfieldtech.com,2,0.00%,2,0,100.00%
qingque.cn,2,0.00%,2,0,100.00%
passport.qingque.cn,2,0.00%,2,0,100.00%
sixinpic.kuaishou.com,2,0.00%,2,0,100.00%
p3.itc.cn,2,0.00%,5,3,40.00%
assp.sohu.com,2,0.00%,2,0,100.00%
www.ctex.org,2,0.00%,2,0,100.00%
images2017.cnblogs.com,2,0.00%,2,0,100.00%
www.52yfjc.com,2,0.00%,2,0,100.00%
v6-fq-tts.fqnovelvod.com-1.download.ks-cdn.com,2,0.00%,2,0,100.00%
upp.itunes.apple.com,2,0.00%,4,2,50.00%
a1818.dscg2.akamai.net,2,0.00%,6,4,33.33%
app.launchdarkly.com,2,0.00%,2,0,100.00%
www.g2795hhl.com,2,0.00%,2,0,100.00%
gsp10-ssl-cn.ls.apple.com,2,0.00%,2,0,100.00%
v6-fq-tts.fqnovelvod.com,2,0.00%,2,0,100.00%
freeus.gslb.sinaedge.com,2,0.00%,2,0,100.00%
blocklist.addons.mozilla.org,2,0.00%,2,0,100.00%
mail.thoughliperpai.tk,2,0.00%,2,0,100.00%
20.push2.eastmoney.com,2,0.00%,3,1,66.67%
e96763.dscb.akamaiedge.net,2,0.00%,4,2,50.00%
www.tom.com,2,0.00%,2,0,100.00%
freeedgeali.grid.sinaedge.com,2,0.00%,2,0,100.00%
www.jd.com.gslb.qianxun.com,2,0.00%,2,0,100.00%
docs.feishu.cn.bytedns1.com,2,0.00%,2,0,100.00%
docs.feishu.cn.1046296236066394.w.cdngslb.com,2,0.00%,2,0,100.00%
3845mc9p.yunhucdn.com,2,0.00%,2,0,100.00%
30.n.yunhucdn.com,2,0.00%,2,0,100.00%
nv00.cdn.bcebos.com.a.bdydns.com,2,0.00%,3,1,66.67%
aidc.apple.com,2,0.00%,2,0,100.00%
event.4wps.net,2,0.00%,2,0,100.00%
obs.lz09-br-dy.cn-north-4.myhuaweicloud.com,2,0.00%,2,0,100.00%
bifrost-v4.getpostman.com,2,0.00%,4,2,50.00%
global.reg.ntes53.netease.com,2,0.00%,2,0,100.00%
s2.music.126.net.w.kunluncan.com,2,0.00%,2,0,100.00%
s5.music.126.net.w.alikunlun.com,2,0.00%,4,2,50.00%
abtest3-misc-lf.zijieapi.com,2,0.00%,4,2,50.00%
weather-map.lb-apple.com.akadns.net,2,0.00%,4,2,50.00%
weblog.cdn-go.cn,2,0.00%,4,2,50.00%
ins-1enqldlj.ias.tencent-cloud.net,2,0.00%,2,0,100.00%
zhh.cdn.yunjiasu360.com,2,0.00%,2,0,100.00%
apd-7b882d5b46ff3cd896caff102246307d.v.smtcdns.com,2,0.00%,2,0,100.00%
package.dingtalk.com,2,0.00%,4,2,50.00%
MAMbaP2pvOdh5.8686c.CoM,2,0.00%,2,0,100.00%
CliENtlOGvoDP2p.hAPlaT.NeT,2,0.00%,2,0,100.00%
sfepodownload.mediatek.com,2,0.00%,2,0,100.00%
r2.sn-2x3elnee.gvt1.com,2,0.00%,2,0,100.00%
tabnine.gallerycdn.azure.cn,2,0.00%,2,0,100.00%
61.push2.eastmoney.com,2,0.00%,4,2,50.00%
ns4.alikunlun.com,2,0.00%,2,0,100.00%
dnnx3exhrd7to.cloudfront.net,2,0.00%,2,0,100.00%
www.sharelatex.com,2,0.00%,2,0,100.00%
csp.escience.cn,2,0.00%,2,0,100.00%
amss.arp.cn,2,0.00%,2,0,100.00%
english.amss.cas.cn,2,0.00%,2,0,100.00%
www.chinamath.cn,2,0.00%,2,0,100.00%
v.hoopchina.com.cn.cdn.dnsv1.com,2,0.00%,4,2,50.00%
a.jd.com,2,0.00%,2,0,100.00%
update.hicloud.com,2,0.00%,4,2,50.00%
sellercentral.amazon.com,2,0.00%,2,0,100.00%
identify.zhhainiao.com,2,0.00%,2,0,100.00%
eclyq.me,2,0.00%,2,0,100.00%
xbox.360game.360.cn,2,0.00%,2,0,100.00%
upd12.sogoucdn.com,2,0.00%,2,0,100.00%
go.browser.qq.com,2,0.00%,2,0,100.00%
game.browser.qq.com,2,0.00%,2,0,100.00%
mdp-appconf-cn.heytapdownload.com,2,0.00%,2,0,100.00%
mdp-appconf-cn.heytapdownload.com.w.alikunlun.com,2,0.00%,2,0,100.00%
puui.qpic.cn.tc.qq.com,2,0.00%,3,1,66.67%
p0ehh1w4.sched.sma-dk.tdnsstic1.cn,2,0.00%,4,2,50.00%
hovv.yilanvaas.com.bsclink.cn,2,0.00%,4,2,50.00%
v1-hax.jikeiot.cloud,2,0.00%,2,0,100.00%
game.eve.mdt.qq.com,2,0.00%,2,0,100.00%
qsb.browser.miui.com,2,0.00%,2,0,100.00%
browsers-pri-c3-c4.alb.xiaomi.com,2,0.00%,2,0,100.00%
rusfs.coloros.com,2,0.00%,2,0,100.00%
multi-az-ad.kuaishou.com,2,0.00%,2,0,100.00%
smart-sms-cn.heytapimage.com,2,0.00%,2,0,100.00%
ins-kn8txc8j.ias.tencent-cloud.net,2,0.00%,2,0,100.00%
p214-contacts.icloud.com.cn,2,0.00%,2,0,100.00%
stats.snipaste.com,2,0.00%,2,0,100.00%
micardapi.micloud.xiaomi.net,2,0.00%,2,0,100.00%
contactapi.micloud.xiaomi.net,2,0.00%,2,0,100.00%
stats.dmp.ghac.cn,2,0.00%,2,0,100.00%
imagev2.xmcdn.com,2,0.00%,6,4,33.33%
s1.xmcdn.com,2,0.00%,4,2,50.00%
mobile.ximalaya.com.dsa.dnsv1.com,2,0.00%,2,0,100.00%
ximalaya.sched.d0.tdnsdp1.cn,2,0.00%,2,0,100.00%
gslbali.ximalaya.com,2,0.00%,2,0,100.00%
pc.ximalaya.com.dsa.dnsv1.com.cn,2,0.00%,2,0,100.00%
rsg461l4.sched.d0.tdnsdp1.cn,2,0.00%,2,0,100.00%
api.feelgood.cn.w.cdngslb.com,2,0.00%,2,0,100.00%
data-drcn.push.dbankcloud.com,2,0.00%,2,0,100.00%
hrec.woqu365.com,2,0.00%,2,0,100.00%
www.zycg.gov.cn,2,0.00%,4,2,50.00%
ggzy.zycg.gov.cn,2,0.00%,2,0,100.00%
staging.wingmateapp.com,2,0.00%,2,0,100.00%
firstpartyapps.oaspapps.com,2,0.00%,2,0,100.00%
msftprod.firstpartyapps.oaspapps.com.akadns.net,2,0.00%,2,0,100.00%
pic2.pedaily.cn,2,0.00%,2,0,100.00%
htp.miwifi.com,2,0.00%,2,0,100.00%
mssdk.snssdk.com,2,0.00%,2,0,100.00%
t2.tiles.ditu.live.com,2,0.00%,2,0,100.00%
huya.com.c.cdnhwc1.com,2,0.00%,6,4,33.33%
dy-vod-g.bytegslb.com,2,0.00%,2,0,100.00%
star-mini.c10r.facebook.com,2,0.00%,4,2,50.00%
referrer.disqus.com,2,0.00%,2,0,100.00%
e8819.g.akamaiedge.net,2,0.00%,2,0,100.00%
apios-alps.51y5.net,2,0.00%,2,0,100.00%
