Zone,"Zone UTF8",Delegated,"Registry Name","Registry Alias","Registry Info URL","Registry URL","Backend Name","Backend Alias","Backend Info URL","Backend URL","Whois Hostname","Whois Charset","Whois IPv6","Whois Options","Trademark Open","Trademark Close"
ngo,ngo,1,"Public Interest Registry (PIR)",Public-Interest-Registry,http://ntldstats.com/registry/Public-Interest-Registry,https://thenew.org/org-people/,"Identity Digital Inc.",Identity-Digital-Inc,http://ntldstats.com/backend/Identity-Digital-Inc,https://identity.digital,whois.nic.ngo,utf8,1,,2015-05-06,2015-08-04
nra,nra,1,"NRA Holdings Company, INC.",NRA-Holdings-Company-INC,http://ntldstats.com/registry/NRA-Holdings-Company-INC,https://contact.nra.org/,"Identity Digital Inc.",Identity-Digital-Inc,http://ntldstats.com/backend/Identity-Digital-Inc,https://identity.digital,whois.afilias-srs.net,utf8,1,,,
lacaixa,lacaixa,1,"CAIXA D'ESTALVIS I PENSIONS DE BARCELONA",CAIXA-DESTALVIS-I-PENSIONS-DE-BARCELONA,http://ntldstats.com/registry/CAIXA-DESTALVIS-I-PENSIONS-DE-BARCELONA,https://fundacionlacaixa.org/es/quienes-somos/quienes-somos/esencia-la-caixa-servicios-sociales-culturales-civicos,"CORE Association",CORE-Association,http://ntldstats.com/backend/CORE-Association,https://corenic.org/,whois.nic.lacaixa,utf8,1,"-C utf8",,
lgbt,lgbt,1,"Afilias Ltd.",Afilias-Limited,http://ntldstats.com/registry/Afilias-Limited,https://identity.digital/,"Identity Digital Inc.",Identity-Digital-Inc,http://ntldstats.com/backend/Identity-Digital-Inc,https://identity.digital,whois.nic.lgbt,utf8,1,,2015-02-10,2015-05-11
abogado,abogado,1,"Registry Services, LLC",Registry-Services-LLC,http://ntldstats.com/registry/Registry-Services-LLC,https://registry.godaddy/,"GoDaddy Registry",GoDaddy-Registry,http://ntldstats.com/backend/GoDaddy-Registry,https://registry.godaddy/,whois.nic.abogado,utf8,1,,2015-09-29,2016-01-10
yoga,yoga,1,"Registry Services, LLC",Registry-Services-LLC,http://ntldstats.com/registry/Registry-Services-LLC,https://registry.godaddy/,"GoDaddy Registry",GoDaddy-Registry,http://ntldstats.com/backend/GoDaddy-Registry,https://registry.godaddy/,whois.nic.yoga,utf8,1,,2015-02-17,2015-05-18
wedding,wedding,1,"Registry Services, LLC",Registry-Services-LLC,http://ntldstats.com/registry/Registry-Services-LLC,https://registry.godaddy/,"GoDaddy Registry",GoDaddy-Registry,http://ntldstats.com/backend/GoDaddy-Registry,https://registry.godaddy/,whois.nic.wedding,utf8,1,,2015-04-08,2015-07-07
garden,garden,1,"Registry Services, LLC",Registry-Services-LLC,http://ntldstats.com/registry/Registry-Services-LLC,https://registry.godaddy/,"GoDaddy Registry",GoDaddy-Registry,http://ntldstats.com/backend/GoDaddy-Registry,https://registry.godaddy/,whois.nic.garden,utf8,0,,2015-04-15,2015-07-14
fit,fit,1,"Registry Services, LLC",Registry-Services-LLC,http://ntldstats.com/registry/Registry-Services-LLC,https://registry.godaddy/,"GoDaddy Registry",GoDaddy-Registry,http://ntldstats.com/backend/GoDaddy-Registry,https://registry.godaddy/,whois.nic.fit,utf8,1,,2015-04-29,2015-07-28
fashion,fashion,1,"Registry Services, LLC",Registry-Services-LLC,http://ntldstats.com/registry/Registry-Services-LLC,https://registry.godaddy/,"GoDaddy Registry",GoDaddy-Registry,http://ntldstats.com/backend/GoDaddy-Registry,https://registry.godaddy/,whois.nic.fashion,utf8,1,,2015-04-15,2015-07-14
work,work,1,"Registry Services, LLC",Registry-Services-LLC,http://ntldstats.com/registry/Registry-Services-LLC,https://registry.godaddy/,"GoDaddy Registry",GoDaddy-Registry,http://ntldstats.com/backend/GoDaddy-Registry,https://registry.godaddy/,whois.nic.work,utf8,1,,2015-02-10,2015-05-11
xn--g2xx48c,购物,1,"Nawang Heli(Xiamen) Network Service Co., LTD.",Nawang-HeliXiamen-Network-Service-Co-LTD,http://ntldstats.com/registry/Nawang-HeliXiamen-Network-Service-Co-LTD,,"GoDaddy Registry",GoDaddy-Registry,http://ntldstats.com/backend/GoDaddy-Registry,https://registry.godaddy/,whois.nic.xn--g2xx48c,utf8,1,,2018-06-21,2018-09-19
williamhill,williamhill,1,"William Hill Organization Limited",William-Hill-Organization-Limited,http://ntldstats.com/registry/William-Hill-Organization-Limited,https://www.williamhill.com/,"GoDaddy Registry",GoDaddy-Registry,http://ntldstats.com/backend/GoDaddy-Registry,https://registry.godaddy/,whois.nic.williamhill,utf8,1,,,
ong,ong,1,"Public Interest Registry (PIR)",Public-Interest-Registry,http://ntldstats.com/registry/Public-Interest-Registry,https://thenew.org/org-people/,"Identity Digital Inc.",Identity-Digital-Inc,http://ntldstats.com/backend/Identity-Digital-Inc,https://identity.digital,whois.nic.ong,utf8,1,,2015-05-06,2015-08-04
pizza,pizza,1,"Binky Moon, LLC",Binky-Moon-LLC,http://ntldstats.com/registry/Binky-Moon-LLC,https://identity.digital,"Identity Digital Inc.",Identity-Digital-Inc,http://ntldstats.com/backend/Identity-Digital-Inc,https://identity.digital,whois.donuts.co,utf8,1,,2014-12-01,2015-03-03
immo,immo,1,"Binky Moon, LLC",Binky-Moon-LLC,http://ntldstats.com/registry/Binky-Moon-LLC,https://identity.digital,"Identity Digital Inc.",Identity-Digital-Inc,http://ntldstats.com/backend/Identity-Digital-Inc,https://identity.digital,whois.donuts.co,utf8,1,,2014-12-01,2015-03-03
realtor,realtor,1,"Real Estate Domains LLC",Real-Estate-Domains-LLC,http://ntldstats.com/registry/Real-Estate-Domains-LLC,https://red.realtor/,Nominet,Nominet,http://ntldstats.com/backend/Nominet,https://www.nominet.uk/,whois.nic.realtor,utf8,1,,2014-10-09,2017-06-30
top,top,1,"Jiangsu Bangning Science & Technology Co.,Ltd.",Jiangsu-Bangning-Science-Technology-CoLtd,http://ntldstats.com/registry/Jiangsu-Bangning-Science-Technology-CoLtd,https://www.nic.top/en/,ZDNS,ZDNS,http://ntldstats.com/backend/ZDNS,https://www.zdns.cn/,whois.gtld.knet.cn,utf8,2,,2014-11-18,2015-02-18
casa,casa,1,"Registry Services, LLC",Registry-Services-LLC,http://ntldstats.com/registry/Registry-Services-LLC,https://registry.godaddy/,"GoDaddy Registry",GoDaddy-Registry,http://ntldstats.com/backend/GoDaddy-Registry,https://registry.godaddy/,whois.nic.casa,utf8,1,,2015-02-10,2015-05-11
cymru,cymru,1,"Nominet UK",Nominet-UK,http://ntldstats.com/registry/Nominet-UK,http://ourhomeonline.org.uk,Nominet,Nominet,http://ntldstats.com/backend/Nominet,https://www.nominet.uk/,whois.nic.cymru,utf8,1,,2015-02-26,2015-05-30
wales,wales,1,"Nominet UK",Nominet-UK,http://ntldstats.com/registry/Nominet-UK,http://ourhomeonline.org.uk,Nominet,Nominet,http://ntldstats.com/backend/Nominet,https://www.nominet.uk/,whois.nic.wales,utf8,1,,2015-02-26,2015-05-30
tatar,tatar,1,"Limited Liability Company ""Coordination Center of Regional Domain of Tatarstan Republic""",Limited-Liability-Company-Coordination-Center-of-Regional-Domain-of-Tatarstan-Republic,http://ntldstats.com/registry/Limited-Liability-Company-Coordination-Center-of-Regional-Domain-of-Tatarstan-Republic,https://www.dottatar.ru/,"Technical Center of Internet",Technical-Center-of-Internet,http://ntldstats.com/backend/Technical-Center-of-Internet,https://tcinet.ru/,whois.nic.tatar,utf8,1,"-C utf8",2015-02-03,2015-06-22
sca,sca,1,"SVENSKA CELLULOSA AKTIEBOLAGET SCA (publ)",SVENSKA-CELLULOSA-AKTIEBOLAGET-SCA-publ,http://ntldstats.com/registry/SVENSKA-CELLULOSA-AKTIEBOLAGET-SCA-publ,https://www.sca.com/sv/,"Verisign, Inc.",Verisign-Inc,http://ntldstats.com/backend/Verisign-Inc,https://www.verisign.com/?inc=www.verisigninc.com,whois.nic.sca,utf8,1,,,
xn--xhq521b,广东,1,"Guangzhou YU Wei Information Technology Co., Ltd.",Guangzhou-YU-Wei-Information-Technology-Co-Ltd,http://ntldstats.com/registry/Guangzhou-YU-Wei-Information-Technology-Co-Ltd,https://www.yu-wei.cn/,"Guangzhou YU Wei Information Technology Co., Ltd.",Guangzhou-YU-Wei-Information-Technology-Co-Ltd,http://ntldstats.com/backend/Guangzhou-YU-Wei-Information-Technology-Co-Ltd,http://www.yu-wei.cn/,whois.ngtld.cn,utf8,1,,2016-03-07,2016-06-05
xn--1qqw23a,佛山,1,"Guangzhou YU Wei Information Technology Co., Ltd.",Guangzhou-YU-Wei-Information-Technology-Co-Ltd,http://ntldstats.com/registry/Guangzhou-YU-Wei-Information-Technology-Co-Ltd,https://www.yu-wei.cn/,"Guangzhou YU Wei Information Technology Co., Ltd.",Guangzhou-YU-Wei-Information-Technology-Co-Ltd,http://ntldstats.com/backend/Guangzhou-YU-Wei-Information-Technology-Co-Ltd,http://www.yu-wei.cn/,whois.ngtld.cn,utf8,1,,2016-03-07,2016-06-05
bnpparibas,bnpparibas,1,"BNP Paribas",BNP-Paribas,http://ntldstats.com/registry/BNP-Paribas,https://group.bnpparibas/,"Identity Digital Inc.",Identity-Digital-Inc,http://ntldstats.com/backend/Identity-Digital-Inc,https://identity.digital,whois.afilias-srs.net,utf8,1,,,
caravan,caravan,1,"Caravan International, Inc.",Caravan-International-Inc,http://ntldstats.com/registry/Caravan-International-Inc,https://www.caravan.com/,"GoDaddy Registry",GoDaddy-Registry,http://ntldstats.com/backend/GoDaddy-Registry,https://registry.godaddy/,whois.nic.caravan,utf8,1,,,
xn--b4w605ferd,淡马锡,1,"Temasek Holdings (Private) Limited",Temasek-Holdings-Private-Limited,http://ntldstats.com/registry/Temasek-Holdings-Private-Limited,,"Identity Digital Inc.",Identity-Digital-Inc,http://ntldstats.com/backend/Identity-Digital-Inc,https://identity.digital,whois.afilias-srs.net,utf8,1,,,
xn--czrs0t,商店,1,"Binky Moon, LLC",Binky-Moon-LLC,http://ntldstats.com/registry/Binky-Moon-LLC,https://identity.digital,"Identity Digital Inc.",Identity-Digital-Inc,http://ntldstats.com/backend/Identity-Digital-Inc,https://identity.digital,whois.donuts.co,utf8,1,,2017-03-13,2017-06-13
xn--45q11c,八卦,1,"Zodiac Scorpio Limited",Zodiac-Scorpio-Limited,http://ntldstats.com/registry/Zodiac-Scorpio-Limited,http://nic.wang/,ZDNS,ZDNS,http://ntldstats.com/backend/ZDNS,https://www.zdns.cn/,whois.gtld.knet.cn,utf8,2,,2015-11-18,2016-02-16
xn--vermgensberater-ctb,verm?gensberater,1,"Deutsche Verm?gensberatung Aktiengesellschaft DVAG",Deutsche-Verm-gensberatung-Aktiengesellschaft-DVAG,http://ntldstats.com/registry/Deutsche-Verm-gensberatung-Aktiengesellschaft-DVAG,https://www.dvag.de/dvag/index.html,CentralNic,CentralNic,http://ntldstats.com/backend/CentralNic,https://www.centralnicgroup.com/,whois.centralnic.com,utf8,0,,2017-04-10,2017-07-09
xn--hxt814e,网店,1,"Zodiac Libra Limited",Zodiac-Libra-Limited,http://ntldstats.com/registry/Zodiac-Libra-Limited,http://nic.wang/,ZDNS,ZDNS,http://ntldstats.com/backend/ZDNS,https://www.zdns.cn/,whois.gtld.knet.cn,utf8,2,,2015-10-13,2016-01-13
xn--fjq720a,娱乐,1,"Binky Moon, LLC",Binky-Moon-LLC,http://ntldstats.com/registry/Binky-Moon-LLC,https://identity.digital,"Identity Digital Inc.",Identity-Digital-Inc,http://ntldstats.com/backend/Identity-Digital-Inc,https://identity.digital,whois.donuts.co,utf8,1,,2017-03-13,2017-06-13
xn--p1acf,рус,1,"Rusnames Limited",Rusnames-Limited,http://ntldstats.com/registry/Rusnames-Limited,https://www.webnames.ru/blog,"CoCCA Registry Services (NZ) Limited",CoCCA-Registry-Services-NZ-Limited,http://ntldstats.com/backend/CoCCA-Registry-Services-NZ-Limited,https://cocca.org.nz/,whois.nic.xn--p1acf,utf8,1,,,
xn--vermgensberatung-pwb,verm?gensberatung,1,"Deutsche Verm?gensberatung Aktiengesellschaft DVAG",Deutsche-Verm-gensberatung-Aktiengesellschaft-DVAG,http://ntldstats.com/registry/Deutsche-Verm-gensberatung-Aktiengesellschaft-DVAG,https://www.dvag.de/dvag/index.html,CentralNic,CentralNic,http://ntldstats.com/backend/CentralNic,https://www.centralnicgroup.com/,whois.centralnic.com,utf8,0,,2017-04-10,2017-07-09
xn--vhquv,企业,1,"Binky Moon, LLC",Binky-Moon-LLC,http://ntldstats.com/registry/Binky-Moon-LLC,https://identity.digital,"Identity Digital Inc.",Identity-Digital-Inc,http://ntldstats.com/backend/Identity-Digital-Inc,https://identity.digital,whois.donuts.co,utf8,1,,2017-03-13,2017-06-13
otsuka,otsuka,1,"Otsuka Holdings Co., Ltd.",Otsuka-Holdings-Co-Ltd,http://ntldstats.com/registry/Otsuka-Holdings-Co-Ltd,https://www.otsuka.com/en/,"GMO Registry, Inc.",GMO-Registry-Inc,http://ntldstats.com/backend/GMO-Registry-Inc,https://www.gmoregistry.com/,whois.nic.otsuka,utf8,1,,,
prod,prod,1,"Charleston Road Registry Inc.",Charleston-Road-Registry-Inc,http://ntldstats.com/registry/Charleston-Road-Registry-Inc,https://www.registry.google,"Google Inc.",Google-Inc,http://ntldstats.com/backend/Google-Inc,https://www.registry.google/,whois.nic.google,utf8,1,,,
wme,wme,1,"William Morris Endeavor Entertainment, LLC",William-Morris-Endeavor-Entertainment-LLC,http://ntldstats.com/registry/William-Morris-Endeavor-Entertainment-LLC,https://www.wmeagency.com/,CentralNic,CentralNic,http://ntldstats.com/backend/CentralNic,https://www.centralnicgroup.com/,whois.centralnic.com,utf8,0,,,
emerck,emerck,1,"Merck KGaA",Merck-KGaA,http://ntldstats.com/registry/Merck-KGaA,https://www.merckgroup.com/de,"Identity Digital Inc.",Identity-Digital-Inc,http://ntldstats.com/backend/Identity-Digital-Inc,https://identity.digital,whois.afilias-srs.net,utf8,1,,,
business,business,1,"Binky Moon, LLC",Binky-Moon-LLC,http://ntldstats.com/registry/Binky-Moon-LLC,https://identity.digital,"Identity Digital Inc.",Identity-Digital-Inc,http://ntldstats.com/backend/Identity-Digital-Inc,https://identity.digital,whois.donuts.co,utf8,1,,2014-12-01,2015-03-03
how,how,1,"Charleston Road Registry Inc.",Charleston-Road-Registry-Inc,http://ntldstats.com/registry/Charleston-Road-Registry-Inc,https://www.registry.google,"Google Inc.",Google-Inc,http://ntldstats.com/backend/Google-Inc,https://www.registry.google/,whois.nic.google,utf8,1,,,
bauhaus,bauhaus,1,"Werkhaus GmbH",Werkhaus-GmbH,http://ntldstats.com/registry/Werkhaus-GmbH,,"Knipp Medien und Kommunikation GmbH",Knipp-Medien-und-Kommunikation-GmbH,http://ntldstats.com/backend/Knipp-Medien-und-Kommunikation-GmbH,1,whois.nic.bauhaus,utf8,1,,,
pharmacy,pharmacy,1,"National Association of Boards of Pharmacy",National-Association-of-Boards-of-Pharmacy,http://ntldstats.com/registry/National-Association-of-Boards-of-Pharmacy,https://www.nabp.net/,Nominet,Nominet,http://ntldstats.com/backend/Nominet,https://www.nominet.uk/,whois.nic.pharmacy,utf8,1,,2015-06-03,2015-09-01
mov,mov,1,"Charleston Road Registry Inc.",Charleston-Road-Registry-Inc,http://ntldstats.com/registry/Charleston-Road-Registry-Inc,https://www.registry.google,"Google Inc.",Google-Inc,http://ntldstats.com/backend/Google-Inc,https://www.registry.google/,whois.nic.google,utf8,1,,,
band,band,1,"Dog Beach, LLC",Dog-Beach-LLC,http://ntldstats.com/registry/Dog-Beach-LLC,https://identity.digital,"Identity Digital Inc.",Identity-Digital-Inc,http://ntldstats.com/backend/Identity-Digital-Inc,https://identity.digital,whois.nic.band,utf8,1,,2015-01-21,2015-04-21
youtube,youtube,1,"Charleston Road Registry Inc.",Charleston-Road-Registry-Inc,http://ntldstats.com/registry/Charleston-Road-Registry-Inc,https://www.registry.google,"Google Inc.",Google-Inc,http://ntldstats.com/backend/Google-Inc,https://www.registry.google/,whois.nic.google,utf8,1,,,
channel,channel,1,"Charleston Road Registry Inc.",Charleston-Road-Registry-Inc,http://ntldstats.com/registry/Charleston-Road-Registry-Inc,https://www.registry.google,"Google Inc.",Google-Inc,http://ntldstats.com/backend/Google-Inc,https://www.registry.google/,whois.nic.google,utf8,1,,,
boo,boo,1,"Charleston Road Registry Inc.",Charleston-Road-Registry-Inc,http://ntldstats.com/registry/Charleston-Road-Registry-Inc,https://www.registry.google,"Google Inc.",Google-Inc,http://ntldstats.com/backend/Google-Inc,https://www.registry.google/,whois.nic.google,utf8,1,,,
dad,dad,1,"Charleston Road Registry Inc.",Charleston-Road-Registry-Inc,http://ntldstats.com/registry/Charleston-Road-Registry-Inc,https://www.registry.google,"Google Inc.",Google-Inc,http://ntldstats.com/backend/Google-Inc,https://www.registry.google/,whois.nic.google,utf8,1,,,
infiniti,infiniti,1,"NISSAN MOTOR CO., LTD.",NISSAN-MOTOR-CO-LTD,http://ntldstats.com/registry/NISSAN-MOTOR-CO-LTD,https://www.nissan-global.com/EN/index.html,"GMO Registry, Inc.",GMO-Registry-Inc,http://ntldstats.com/backend/GMO-Registry-Inc,https://www.gmoregistry.com/,whois.nic.infiniti,utf8,1,,,
samsung,samsung,1,"SAMSUNG SDS CO., LTD",SAMSUNG-SDS-CO-LTD,http://ntldstats.com/registry/SAMSUNG-SDS-CO-LTD,http://samsungregistry.com,"Korea Internet & Security Agency (KISA)",Korea-Internet-Security-Agency-KISA,http://ntldstats.com/backend/Korea-Internet-Security-Agency-KISA,https://www.kisa.or.kr/,whois.nic.samsung,utf8,1,,2015-03-16,2015-06-14
firmdale,firmdale,1,"Firmdale Holdings Limited",Firmdale-Holdings-Limited,http://ntldstats.com/registry/Firmdale-Holdings-Limited,https://www.firmdalehotels.com/,"Qinetics Solutions Sdn Bhd",Qinetics-Solutions-Sdn-Bhd,http://ntldstats.com/backend/Qinetics-Solutions-Sdn-Bhd,https://www.qinetics.net/,whois.nic.firmdale,utf8,1,,2015-03-16,2015-06-15
ooo,ooo,1,"Infibeam Avenues Limited",INFIBEAM-INCORPORATION-LIMITED,http://ntldstats.com/registry/INFIBEAM-INCORPORATION-LIMITED,https://www.nic.ooo/,CentralNic,CentralNic,http://ntldstats.com/backend/CentralNic,https://www.centralnicgroup.com/,whois.centralnic.com,utf8,0,,2014-10-23,2015-08-21
new,new,1,"Charleston Road Registry Inc.",Charleston-Road-Registry-Inc,http://ntldstats.com/registry/Charleston-Road-Registry-Inc,https://www.registry.google,"Google Inc.",Google-Inc,http://ntldstats.com/backend/Google-Inc,https://www.registry.google/,whois.nic.google,utf8,1,,,
tui,tui,1,"TUI AG",TUI-AG,http://ntldstats.com/registry/TUI-AG,https://www.tuigroup.com/de-de,CentralNic,CentralNic,http://ntldstats.com/backend/CentralNic,https://www.centralnicgroup.com/,whois.centralnic.com,utf8,0,,,
eat,eat,1,"Charleston Road Registry Inc.",Charleston-Road-Registry-Inc,http://ntldstats.com/registry/Charleston-Road-Registry-Inc,https://www.registry.google,"Google Inc.",Google-Inc,http://ntldstats.com/backend/Google-Inc,https://www.registry.google/,whois.nic.google,utf8,1,,,
crs,crs,1,"Federated Co-operatives Limited",Federated-Cooperatives-Limited,http://ntldstats.com/registry/Federated-Cooperatives-Limited,https://www.co-op.crs/,"Identity Digital Inc.",Identity-Digital-Inc,http://ntldstats.com/backend/Identity-Digital-Inc,https://identity.digital,whois.nic.crs,utf8,1,,2015-03-19,2015-06-17
doosan,doosan,1,"Doosan Corporation",Doosan-Corporation,http://ntldstats.com/registry/Doosan-Corporation,https://www.doosan.com/en,"Korea Internet & Security Agency (KISA)",Korea-Internet-Security-Agency-KISA,http://ntldstats.com/backend/Korea-Internet-Security-Agency-KISA,https://www.kisa.or.kr/,whois.nic.doosan,utf8,1,,2015-03-16,2015-06-14
frl,frl,1,"FRLregistry B.V.",FRLregistry-BV,http://ntldstats.com/registry/FRLregistry-BV,https://registreer.frl/,CentralNic,CentralNic,http://ntldstats.com/backend/CentralNic,https://www.centralnicgroup.com/,whois.centralnic.com,utf8,0,,2015-04-14,2015-07-17
ing,ing,1,"Charleston Road Registry Inc.",Charleston-Road-Registry-Inc,http://ntldstats.com/registry/Charleston-Road-Registry-Inc,https://www.registry.google,"Google Inc.",Google-Inc,http://ntldstats.com/backend/Google-Inc,https://www.registry.google/,whois.nic.google,utf8,1,,,
meme,meme,1,"Charleston Road Registry Inc.",Charleston-Road-Registry-Inc,http://ntldstats.com/registry/Charleston-Road-Registry-Inc,https://www.registry.google,"Google Inc.",Google-Inc,http://ntldstats.com/backend/Google-Inc,https://www.registry.google/,whois.nic.google,utf8,1,,,
here,here,1,"Charleston Road Registry Inc.",Charleston-Road-Registry-Inc,http://ntldstats.com/registry/Charleston-Road-Registry-Inc,https://www.registry.google,"Google Inc.",Google-Inc,http://ntldstats.com/backend/Google-Inc,https://www.registry.google/,whois.nic.google,utf8,1,,,
cern,cern,1,"European Organization for Nuclear Research (""CERN"")",European-Organization-for-Nuclear-Research-CERN,http://ntldstats.com/registry/European-Organization-for-Nuclear-Research-CERN,https://home.web.cern.ch/,"Identity Digital Inc.",Identity-Digital-Inc,http://ntldstats.com/backend/Identity-Digital-Inc,https://identity.digital,whois.afilias-srs.net,utf8,1,,,
zip,zip,1,"Charleston Road Registry Inc.",Charleston-Road-Registry-Inc,http://ntldstats.com/registry/Charleston-Road-Registry-Inc,https://www.registry.google,"Google Inc.",Google-Inc,http://ntldstats.com/backend/Google-Inc,https://www.registry.google/,whois.nic.google,utf8,1,,,
